Unnamed: 0,avg_transfer_gscore,RMSE_avg,MSE_avg,Pearsonr_avg,Pearsonr_pvalue_avg,Spearmanr_avg,Spearmanr_pvalue_avg,R_square_avg
gene_effect_HRH1,avg_transfer_gscore,0.080943,0.008109,0.635809,9.11E-02,0.626343,1.31E-01,0.38276
gene_effect_ZNF131,avg_transfer_gscore,0.13851,0.023264,0.783777,3.41E-04,0.752898,1.43E-03,0.58003
gene_effect_TAF1C,avg_transfer_gscore,0.115909,0.017434,0.720694,9.10E-02,0.718831,3.33E-02,0.562067
gene_effect_CD40LG,avg_transfer_gscore,0.088976,0.009384,0.684407,5.09E-03,0.668263,3.66E-03,0.273683
gene_effect_IRAK2,avg_transfer_gscore,0.101529,0.014112,0.694629,3.07E-02,0.686063,5.04E-03,0.472335
gene_effect_GYPA,avg_transfer_gscore,0.073552,0.00692,0.651189,6.89E-02,0.640594,8.83E-02,0.395305
gene_effect_GCC2,avg_transfer_gscore,0.082386,0.008311,0.648963,8.57E-02,0.624864,1.45E-01,0.345822
gene_effect_PCDHA5,avg_transfer_gscore,0.0709,0.005918,0.667694,1.80E-01,0.619033,1.84E-01,0.446826
gene_effect_OR8S1,avg_transfer_gscore,0.075022,0.006842,0.680436,8.89E-02,0.660766,5.57E-02,0.266343
gene_effect_COMMD3,avg_transfer_gscore,0.120032,0.017621,0.765452,1.73E-04,0.744316,3.37E-03,0.534163
gene_effect_OR2L5,avg_transfer_gscore,0.070713,0.006422,0.785679,1.87E-04,0.767526,3.10E-04,0.624348
gene_effect_RNASE6,avg_transfer_gscore,0.064198,0.004932,0.71308,4.40E-02,0.691822,2.32E-02,0.490608
gene_effect_OR7G3,avg_transfer_gscore,0.109813,0.014734,0.692148,9.02E-02,0.681716,7.87E-02,0.439763
gene_effect_WNT3A,avg_transfer_gscore,0.082571,0.007822,0.726206,3.91E-03,0.701473,2.42E-02,0.451519
gene_effect_PDE12,avg_transfer_gscore,0.129182,0.021919,0.750999,2.18E-02,0.708317,4.58E-02,0.443253
gene_effect_CCDC102B,avg_transfer_gscore,0.069357,0.005583,0.722988,1.42E-03,0.700622,5.31E-04,0.544299
gene_effect_CXorf40A,avg_transfer_gscore,0.087099,0.00913,0.679586,2.20E-02,0.656043,3.64E-02,0.390891
gene_effect_OPRL1,avg_transfer_gscore,0.096765,0.011709,0.676869,9.43E-02,0.683666,3.49E-02,0.48138
gene_effect_NAGS,avg_transfer_gscore,0.07927,0.008303,0.714411,1.87E-01,0.706498,1.46E-01,0.385764
gene_effect_ZCCHC12,avg_transfer_gscore,0.083681,0.008848,0.685255,9.21E-02,0.675549,8.73E-02,0.488723
gene_effect_ARID2,avg_transfer_gscore,0.159291,0.030459,0.768911,6.60E-05,0.748816,1.39E-04,0.549783
gene_effect_LRRTM2,avg_transfer_gscore,0.083684,0.008977,0.694856,4.51E-02,0.704163,1.68E-02,0.42754
gene_effect_L3MBTL3,avg_transfer_gscore,0.116925,0.01832,0.723385,1.37E-01,0.712457,1.40E-01,0.510328
gene_effect_PGM1,avg_transfer_gscore,0.078321,0.007712,0.676003,5.13E-02,0.630202,8.23E-02,0.421651
gene_effect_ZIC5,avg_transfer_gscore,0.0864,0.008236,0.641294,1.29E-01,0.633353,1.48E-01,0.401926
gene_effect_CAV2,avg_transfer_gscore,0.099977,0.012118,0.710748,9.86E-02,0.697734,4.37E-02,0.418876
gene_effect_GRIK5,avg_transfer_gscore,0.097262,0.011427,0.711396,2.54E-02,0.69693,2.20E-02,0.435721
gene_effect_PNKP,avg_transfer_gscore,0.10626,0.013759,0.806525,1.57E-07,0.791847,6.53E-08,0.618971
gene_effect_TMPRSS3,avg_transfer_gscore,0.080678,0.007989,0.743758,1.10E-02,0.72625,7.24E-03,0.402476
gene_effect_TBC1D21,avg_transfer_gscore,0.090532,0.009888,0.669324,1.43E-01,0.666272,1.09E-01,0.306945
gene_effect_TNFSF14,avg_transfer_gscore,0.087828,0.008784,0.681213,1.90E-01,0.651389,1.75E-01,0.411213
gene_effect_GLB1L3,avg_transfer_gscore,0.072317,0.006158,0.713713,3.31E-03,0.690221,4.52E-03,0.466467
gene_effect_PCNX3,avg_transfer_gscore,0.101148,0.011819,0.741512,1.94E-04,0.738895,2.28E-04,0.528282
gene_effect_LAMB4,avg_transfer_gscore,0.088984,0.008938,0.733804,4.26E-02,0.697821,1.34E-01,0.347498
gene_effect_STRN4,avg_transfer_gscore,0.100054,0.01148,0.637726,1.99E-01,0.629173,1.73E-01,0.411482
gene_effect_CHFR,avg_transfer_gscore,0.096477,0.010822,0.644028,1.98E-01,0.614604,1.62E-01,0.396569
gene_effect_LMNB2,avg_transfer_gscore,0.090379,0.010683,0.714265,2.13E-02,0.67627,1.26E-01,0.465815
gene_effect_TRIM48,avg_transfer_gscore,0.093269,0.010865,0.696605,4.35E-02,0.689329,5.47E-02,0.405635
gene_effect_STK16,avg_transfer_gscore,0.102062,0.011022,0.662921,1.76E-03,0.656685,3.60E-04,0.288913
gene_effect_FAM184A,avg_transfer_gscore,0.094393,0.010943,0.686354,1.14E-01,0.678662,1.60E-01,0.374336
gene_effect_PDLIM5,avg_transfer_gscore,0.072094,0.006872,0.712584,1.57E-03,0.71157,4.00E-04,0.531734
gene_effect_ARMCX6,avg_transfer_gscore,0.103019,0.012859,0.653418,1.23E-01,0.640656,1.21E-01,0.203789
gene_effect_PVR,avg_transfer_gscore,0.074496,0.007128,0.685166,6.51E-02,0.661923,6.62E-02,0.419119
gene_effect_ZNF318,avg_transfer_gscore,0.086159,0.008493,0.734549,9.68E-03,0.715897,1.30E-02,0.45776
gene_effect_SFMBT2,avg_transfer_gscore,0.089262,0.01014,0.73067,2.50E-02,0.712251,5.17E-03,0.481269
gene_effect_ACKR3,avg_transfer_gscore,0.078754,0.007541,0.660782,5.93E-02,0.657478,1.07E-01,0.302359
gene_effect_ACP5,avg_transfer_gscore,0.069413,0.00584,0.680562,1.07E-01,0.66584,1.67E-01,0.359586
gene_effect_RMND5A,avg_transfer_gscore,0.161575,0.02904,0.730039,1.23E-04,0.713645,6.74E-04,0.422004
gene_effect_PRDX1,avg_transfer_gscore,0.15465,0.030601,0.759639,1.60E-03,0.722874,7.76E-05,0.538659
gene_effect_JAM3,avg_transfer_gscore,0.094903,0.011149,0.709028,1.83E-02,0.704577,1.24E-02,0.406549
gene_effect_C17orf99,avg_transfer_gscore,0.085085,0.008587,0.682267,1.78E-01,0.667066,2.00E-01,0.416809
gene_effect_EXOC6,avg_transfer_gscore,0.077888,0.006945,0.748886,2.54E-03,0.757137,1.69E-04,0.539718
gene_effect_MBLAC1,avg_transfer_gscore,0.095735,0.011469,0.689227,1.74E-01,0.671672,1.95E-01,0.50185
gene_effect_CC2D2B,avg_transfer_gscore,0.085614,0.009322,0.621823,4.48E-02,0.599686,7.21E-02,0.256991
gene_effect_ZFHX3,avg_transfer_gscore,0.096576,0.012079,0.705385,5.75E-02,0.679038,1.13E-01,0.487984
gene_effect_LVRN,avg_transfer_gscore,0.09292,0.010198,0.663934,4.86E-02,0.626097,9.36E-02,0.391714
gene_effect_GRIK1,avg_transfer_gscore,0.081641,0.008407,0.650167,4.39E-02,0.643331,4.39E-02,0.364619
gene_effect_EN2,avg_transfer_gscore,0.086796,0.008521,0.72261,6.03E-02,0.720365,1.88E-02,0.274701
gene_effect_SAMD5,avg_transfer_gscore,0.096926,0.010727,0.649253,1.44E-01,0.620618,1.88E-01,0.397421
gene_effect_LETM2,avg_transfer_gscore,0.100572,0.011468,0.633926,9.84E-02,0.61523,7.13E-02,0.353553
gene_effect_CSF1R,avg_transfer_gscore,0.07164,0.006175,0.736376,1.60E-02,0.725905,6.89E-03,0.481647
gene_effect_FADS2,avg_transfer_gscore,0.100962,0.011141,0.745877,1.96E-02,0.727661,2.36E-02,0.523442
gene_effect_RABL6,avg_transfer_gscore,0.095893,0.011176,0.67659,1.01E-01,0.679896,5.22E-02,0.419267
gene_effect_MS4A15,avg_transfer_gscore,0.088644,0.009948,0.668322,1.88E-01,0.662198,1.87E-01,0.39868
gene_effect_MORC4,avg_transfer_gscore,0.084073,0.007921,0.633977,1.71E-01,0.616933,1.60E-01,0.364814
gene_effect_KXD1,avg_transfer_gscore,0.092721,0.011237,0.71442,3.67E-03,0.713015,1.03E-02,0.48393
gene_effect_ABCA2,avg_transfer_gscore,0.08809,0.010348,0.704562,2.89E-02,0.680645,6.15E-02,0.271238
gene_effect_ADRB2,avg_transfer_gscore,0.10455,0.013393,0.682572,5.25E-02,0.650409,3.87E-02,0.304835
gene_effect_RPS20,avg_transfer_gscore,0.115119,0.017207,0.750849,1.29E-02,0.740439,1.34E-02,0.544581
gene_effect_FZD3,avg_transfer_gscore,0.075874,0.006651,0.722344,6.83E-03,0.703158,1.43E-02,0.384131
gene_effect_XKR7,avg_transfer_gscore,0.089811,0.01035,0.753122,1.37E-03,0.739169,1.64E-03,0.554196
gene_effect_SLC22A6,avg_transfer_gscore,0.090482,0.009202,0.678125,1.94E-01,0.640793,1.46E-01,0.44986
gene_effect_CHRM2,avg_transfer_gscore,0.106715,0.016287,0.650313,1.20E-01,0.68615,5.37E-03,0.474713
gene_effect_TKTL2,avg_transfer_gscore,0.089453,0.009695,0.675104,1.36E-01,0.664506,1.52E-01,0.374052
gene_effect_ANXA1,avg_transfer_gscore,0.079621,0.008153,0.704146,7.41E-02,0.681858,3.56E-02,0.509507
gene_effect_RWDD3,avg_transfer_gscore,0.072413,0.007262,0.724252,5.19E-03,0.714623,1.40E-02,0.543456
gene_effect_ELOB,avg_transfer_gscore,0.161682,0.030832,0.807264,7.75E-08,0.80062,5.53E-08,0.590325
gene_effect_PLEKHG3,avg_transfer_gscore,0.111738,0.013832,0.612417,2.00E-01,0.578799,1.04E-01,0.242913
gene_effect_LRRD1,avg_transfer_gscore,0.096013,0.010996,0.718466,4.03E-02,0.679982,6.80E-02,0.438659
gene_effect_GYPE,avg_transfer_gscore,0.086014,0.008346,0.668943,8.19E-02,0.664434,5.60E-02,0.394702
gene_effect_ALAD,avg_transfer_gscore,0.146229,0.027259,0.730376,1.70E-03,0.67713,9.92E-03,0.412587
gene_effect_RIBC1,avg_transfer_gscore,0.078417,0.00776,0.703577,1.65E-01,0.681594,9.97E-02,0.468506
gene_effect_TOR1AIP1,avg_transfer_gscore,0.101184,0.012275,0.641135,8.17E-02,0.613524,1.95E-01,0.315328
gene_effect_KRTAP8-1,avg_transfer_gscore,0.077253,0.007602,0.70222,1.96E-01,0.694494,1.87E-01,0.543336
gene_effect_CNMD,avg_transfer_gscore,0.09332,0.009691,0.710892,1.96E-02,0.721418,1.28E-02,0.427514
gene_effect_FAM208A,avg_transfer_gscore,0.084264,0.008735,0.758382,4.41E-03,0.740785,3.28E-03,0.489225
gene_effect_NLRX1,avg_transfer_gscore,0.09586,0.011046,0.699581,6.63E-02,0.664349,9.54E-02,0.359444
gene_effect_PCDHGA2,avg_transfer_gscore,0.072841,0.006135,0.699789,1.90E-02,0.655945,7.17E-02,0.355909
gene_effect_CAPZA2,avg_transfer_gscore,0.07604,0.00727,0.722646,1.26E-01,0.710801,1.20E-01,0.494537
gene_effect_FAM20B,avg_transfer_gscore,0.094839,0.010559,0.710023,7.04E-03,0.669443,2.12E-02,0.462414
gene_effect_OR4D2,avg_transfer_gscore,0.096474,0.011428,0.690838,2.32E-02,0.669066,1.73E-02,0.404554
gene_effect_C9orf16,avg_transfer_gscore,0.10399,0.014277,0.629468,1.27E-01,0.640209,2.00E-01,0.305999
gene_effect_OR52E8,avg_transfer_gscore,0.099573,0.011257,0.633374,1.60E-01,0.580937,1.60E-01,0.301813
gene_effect_ADAMTS6,avg_transfer_gscore,0.075998,0.007485,0.706484,1.77E-01,0.697528,9.91E-02,0.403193
gene_effect_SGCB,avg_transfer_gscore,0.085686,0.010184,0.676937,3.51E-02,0.692428,1.88E-01,0.458789
gene_effect_NBPF11,avg_transfer_gscore,0.0982,0.011832,0.686504,8.26E-02,0.644909,9.25E-02,0.43073
gene_effect_UBE2S,avg_transfer_gscore,0.173542,0.032972,0.731907,3.10E-03,0.725711,1.77E-03,0.465282
gene_effect_ZNF81,avg_transfer_gscore,0.078867,0.007548,0.661522,1.14E-01,0.66519,1.92E-01,0.410118
gene_effect_ARMH4,avg_transfer_gscore,0.088443,0.009618,0.652499,1.15E-01,0.626177,1.26E-01,0.400045
gene_effect_POLR1A,avg_transfer_gscore,0.116338,0.015333,0.660549,1.61E-01,0.645234,1.58E-01,0.429637
gene_effect_HTR3E,avg_transfer_gscore,0.080084,0.007762,0.678754,8.47E-02,0.657454,3.94E-02,0.33315
gene_effect_DHRS12,avg_transfer_gscore,0.078209,0.007162,0.649982,1.17E-01,0.622458,1.11E-01,0.363682
gene_effect_KLK10,avg_transfer_gscore,0.102123,0.012054,0.65871,4.65E-02,0.644174,6.62E-02,0.398428
gene_effect_CNTD1,avg_transfer_gscore,0.077934,0.007613,0.685559,1.53E-02,0.662395,1.59E-02,0.429084
gene_effect_PUS7,avg_transfer_gscore,0.093669,0.010651,0.712266,3.86E-02,0.675152,9.53E-02,0.41095
gene_effect_IFNE,avg_transfer_gscore,0.061591,0.004998,0.713049,1.90E-02,0.710089,7.47E-03,0.533124
gene_effect_FANCC,avg_transfer_gscore,0.100151,0.01219,0.736803,2.25E-03,0.728564,4.87E-03,0.533207
gene_effect_RPSA,avg_transfer_gscore,0.124889,0.018733,0.629525,1.29E-01,0.60096,9.95E-02,0.436638
gene_effect_BAHD1,avg_transfer_gscore,0.09616,0.011185,0.689024,1.01E-01,0.676595,3.47E-02,0.427721
gene_effect_ANXA13,avg_transfer_gscore,0.105927,0.01225,0.680942,1.35E-01,0.666167,1.59E-01,0.28291
gene_effect_IFI27L2,avg_transfer_gscore,0.072996,0.006023,0.583716,2.06E-02,0.555186,3.04E-02,0.302141
gene_effect_SFXN3,avg_transfer_gscore,0.065222,0.005047,0.686729,7.99E-02,0.660033,1.21E-01,0.495187
gene_effect_FBXO7,avg_transfer_gscore,0.108114,0.015701,0.828986,1.92E-08,0.792032,2.76E-05,0.689778
gene_effect_ZGLP1,avg_transfer_gscore,0.08182,0.007297,0.626899,1.54E-01,0.609728,1.73E-01,0.35078
gene_effect_KIF1BP,avg_transfer_gscore,0.105926,0.012899,0.7175,3.15E-02,0.711291,4.83E-02,0.437814
gene_effect_REG1B,avg_transfer_gscore,0.09319,0.009906,0.610748,1.98E-01,0.608879,1.41E-01,0.378565
gene_effect_EMC8,avg_transfer_gscore,0.084249,0.008831,0.733894,3.76E-02,0.723021,2.93E-02,0.447324
gene_effect_POTEE,avg_transfer_gscore,0.063788,0.00481,0.67984,3.71E-02,0.67023,5.71E-02,0.371883
gene_effect_ATP5MC3,avg_transfer_gscore,0.072384,0.006378,0.685849,1.94E-01,0.664715,1.70E-01,0.44674
gene_effect_DEFB107B,avg_transfer_gscore,0.08497,0.008522,0.724203,3.88E-02,0.708216,1.45E-02,0.510003
gene_effect_UPF2,avg_transfer_gscore,0.108257,0.014858,0.707192,2.24E-02,0.696753,2.72E-02,0.533357
gene_effect_STK32C,avg_transfer_gscore,0.084234,0.008246,0.688461,1.40E-01,0.665918,1.78E-01,0.464563
gene_effect_SULT1E1,avg_transfer_gscore,0.080479,0.007916,0.700174,1.77E-01,0.684246,1.96E-01,0.390124
gene_effect_ZBTB10,avg_transfer_gscore,0.119695,0.016524,0.685047,9.36E-02,0.650007,1.52E-01,0.435129
gene_effect_MSL2,avg_transfer_gscore,0.11376,0.014855,0.704531,2.27E-02,0.687432,1.73E-02,0.413855
gene_effect_ANKRA2,avg_transfer_gscore,0.088412,0.009579,0.693296,1.42E-01,0.67198,1.05E-01,0.532313
gene_effect_UHRF1BP1L,avg_transfer_gscore,0.083267,0.008091,0.643505,1.07E-01,0.620097,7.84E-02,0.298597
gene_effect_SPAG7,avg_transfer_gscore,0.103204,0.012356,0.649295,7.17E-02,0.602642,1.24E-01,0.378105
gene_effect_TGM6,avg_transfer_gscore,0.073132,0.007023,0.730479,1.81E-03,0.700825,2.26E-03,0.573332
gene_effect_RXFP3,avg_transfer_gscore,0.103179,0.012306,0.564653,1.64E-01,0.557617,1.88E-01,0.272349
gene_effect_ANKRD46,avg_transfer_gscore,0.083243,0.00836,0.704943,4.61E-02,0.678038,3.96E-02,0.41979
gene_effect_PIWIL4,avg_transfer_gscore,0.096489,0.012158,0.679507,6.61E-02,0.654633,8.10E-02,0.460697
gene_effect_HYAL1,avg_transfer_gscore,0.074928,0.007192,0.685803,1.19E-01,0.662881,1.14E-01,0.45675
gene_effect_C3orf67,avg_transfer_gscore,0.092319,0.009753,0.693833,3.47E-02,0.665849,3.16E-02,0.492075
gene_effect_GPR161,avg_transfer_gscore,0.087232,0.009983,0.691298,6.13E-02,0.656156,1.04E-01,0.45981
gene_effect_NUP214,avg_transfer_gscore,0.1079,0.013498,0.695125,3.29E-03,0.702557,5.87E-03,0.426078
gene_effect_ABHD6,avg_transfer_gscore,0.055822,0.004099,0.727035,1.19E-01,0.715983,6.43E-02,0.538212
gene_effect_EFNB1,avg_transfer_gscore,0.091338,0.010281,0.685513,1.56E-01,0.663772,6.93E-02,0.440115
gene_effect_FAT4,avg_transfer_gscore,0.08943,0.009725,0.671374,8.80E-02,0.671066,9.83E-02,0.409573
gene_effect_S100A5,avg_transfer_gscore,0.098675,0.011949,0.631542,1.08E-01,0.663529,1.82E-02,0.320135
gene_effect_FAXDC2,avg_transfer_gscore,0.072551,0.006926,0.658483,1.28E-01,0.665107,1.01E-01,0.405551
gene_effect_NUDT15,avg_transfer_gscore,0.091192,0.009339,0.652331,1.63E-01,0.625003,1.60E-01,0.308134
gene_effect_ZNF292,avg_transfer_gscore,0.098718,0.011615,0.766872,1.21E-04,0.76379,2.09E-05,0.562218
gene_effect_KRTAP4-2,avg_transfer_gscore,0.103618,0.012405,0.64474,1.57E-01,0.641598,6.84E-02,0.332019
gene_effect_GJD2,avg_transfer_gscore,0.081416,0.007599,0.647368,7.86E-02,0.633392,5.80E-02,0.352464
gene_effect_IL6,avg_transfer_gscore,0.078527,0.007324,0.64673,4.48E-02,0.621475,7.88E-02,0.430913
gene_effect_C14orf177,avg_transfer_gscore,0.076438,0.006466,0.629863,1.61E-01,0.619237,6.49E-02,0.341044
gene_effect_DYNC2LI1,avg_transfer_gscore,0.096768,0.010873,0.670451,1.45E-01,0.625703,1.88E-01,0.356779
gene_effect_NR5A2,avg_transfer_gscore,0.098009,0.011557,0.664563,7.22E-02,0.62488,1.36E-01,0.450966
gene_effect_NCAPG,avg_transfer_gscore,0.17596,0.035653,0.6351,3.24E-02,0.637689,1.93E-02,0.349119
gene_effect_HERC6,avg_transfer_gscore,0.096439,0.012914,0.668756,1.34E-01,0.675031,1.78E-01,0.179391
gene_effect_RCOR2,avg_transfer_gscore,0.107585,0.013448,0.711004,2.26E-02,0.643774,1.80E-01,0.424408
gene_effect_HOXA3,avg_transfer_gscore,0.08458,0.00864,0.783511,4.50E-06,0.760067,2.98E-05,0.504944
gene_effect_RBMXL3,avg_transfer_gscore,0.102248,0.01241,0.64282,1.28E-01,0.635962,1.37E-01,0.381735
gene_effect_CERCAM,avg_transfer_gscore,0.085711,0.009399,0.669375,7.68E-02,0.686539,7.13E-02,0.390569
gene_effect_RALB,avg_transfer_gscore,0.070846,0.005773,0.65192,1.60E-01,0.652148,1.77E-01,0.349243
gene_effect_CLUAP1,avg_transfer_gscore,0.079252,0.007945,0.69505,6.26E-02,0.70749,3.30E-02,0.488214
gene_effect_PROSER1,avg_transfer_gscore,0.079964,0.007453,0.742723,1.37E-02,0.728205,3.47E-02,0.514692
gene_effect_FA2H,avg_transfer_gscore,0.083631,0.008694,0.69955,6.35E-02,0.696723,1.46E-02,0.425702
gene_effect_RNF2,avg_transfer_gscore,0.106961,0.014951,0.653019,9.84E-02,0.65182,1.12E-01,0.433536
gene_effect_PXDNL,avg_transfer_gscore,0.085393,0.008891,0.676071,1.32E-01,0.65518,8.25E-02,0.473665
gene_effect_OR5AK2,avg_transfer_gscore,0.083432,0.008901,0.653173,7.23E-02,0.639938,7.25E-02,0.482391
gene_effect_LRRC45,avg_transfer_gscore,0.119413,0.015359,0.63975,7.18E-02,0.607845,6.00E-02,0.262584
gene_effect_KCTD4,avg_transfer_gscore,0.092156,0.009626,0.580972,1.65E-01,0.581178,1.90E-01,0.218953
gene_effect_CACNG5,avg_transfer_gscore,0.080733,0.008281,0.726425,7.06E-04,0.702427,2.07E-03,0.360957
gene_effect_TPT1,avg_transfer_gscore,0.114763,0.016441,0.70874,8.40E-03,0.705526,7.01E-03,0.48945
gene_effect_RBL1,avg_transfer_gscore,0.101717,0.013374,0.732835,1.21E-03,0.705105,6.52E-03,0.545406
gene_effect_ZKSCAN7,avg_transfer_gscore,0.096086,0.01035,0.632894,1.29E-02,0.599046,3.23E-02,0.291906
gene_effect_YIF1A,avg_transfer_gscore,0.099978,0.012232,0.721177,1.52E-03,0.704068,1.69E-03,0.470322
gene_effect_CPXM1,avg_transfer_gscore,0.081307,0.007874,0.659841,1.49E-01,0.624454,1.58E-01,0.415496
gene_effect_TBPL1,avg_transfer_gscore,0.07884,0.008219,0.670696,1.21E-01,0.647094,1.08E-01,0.417415
gene_effect_PEG10,avg_transfer_gscore,0.102859,0.012129,0.651006,1.91E-02,0.613545,3.29E-02,0.331876
gene_effect_CXorf58,avg_transfer_gscore,0.08714,0.009271,0.662453,1.32E-01,0.659759,4.36E-02,0.343191
gene_effect_GPN1,avg_transfer_gscore,0.101691,0.012721,0.753579,4.65E-03,0.754494,1.35E-03,0.589988
gene_effect_RITA1,avg_transfer_gscore,0.082415,0.008055,0.648323,1.68E-01,0.632957,1.47E-01,0.391428
gene_effect_PIK3IP1,avg_transfer_gscore,0.086549,0.009612,0.716391,5.63E-02,0.677816,6.96E-02,0.450459
gene_effect_C1orf174,avg_transfer_gscore,0.108379,0.013203,0.628492,9.82E-03,0.616363,8.35E-02,0.222831
gene_effect_SPTLC2,avg_transfer_gscore,0.146158,0.024733,0.792355,9.63E-06,0.769178,3.87E-05,0.487573
gene_effect_PROB1,avg_transfer_gscore,0.085431,0.008202,0.723047,4.74E-03,0.701087,7.40E-03,0.408644
gene_effect_AMOT,avg_transfer_gscore,0.081356,0.007403,0.685895,8.34E-02,0.64418,1.86E-01,0.438545
gene_effect_CNOT8,avg_transfer_gscore,0.090525,0.010896,0.704004,1.60E-02,0.691655,1.08E-02,0.441446
gene_effect_RFTN1,avg_transfer_gscore,0.066277,0.005726,0.716688,2.96E-02,0.723708,2.44E-02,0.512375
gene_effect_BICDL2,avg_transfer_gscore,0.094705,0.010415,0.733199,1.66E-03,0.71061,1.63E-03,0.533654
gene_effect_CTSZ,avg_transfer_gscore,0.087447,0.008698,0.702176,4.24E-02,0.697812,3.18E-03,0.432094
gene_effect_ZNF225,avg_transfer_gscore,0.094626,0.010283,0.737371,1.43E-03,0.710525,1.92E-03,0.434159
gene_effect_PCDHA9,avg_transfer_gscore,0.08308,0.009969,0.68144,8.70E-02,0.663333,8.47E-02,0.353857
gene_effect_ARMC9,avg_transfer_gscore,0.088335,0.009594,0.635927,4.83E-02,0.614484,1.00E-01,0.409639
gene_effect_VEGFA,avg_transfer_gscore,0.070269,0.006265,0.750115,5.31E-03,0.718775,8.67E-03,0.542007
gene_effect_ADCY10,avg_transfer_gscore,0.095144,0.010247,0.69202,1.17E-01,0.642483,1.43E-01,0.352795
gene_effect_BVES,avg_transfer_gscore,0.089863,0.010113,0.704678,2.63E-02,0.64706,9.32E-02,0.397483
gene_effect_C19orf67,avg_transfer_gscore,0.096282,0.010976,0.711995,8.06E-02,0.692214,1.07E-01,0.453523
gene_effect_TAOK2,avg_transfer_gscore,0.110157,0.015601,0.742722,2.09E-04,0.703531,8.91E-04,0.522942
gene_effect_OR10Q1,avg_transfer_gscore,0.089575,0.009094,0.647054,1.88E-01,0.603189,1.64E-01,0.360981
gene_effect_CEACAM4,avg_transfer_gscore,0.08217,0.008375,0.718341,8.45E-03,0.714422,5.14E-04,0.474541
gene_effect_C1orf127,avg_transfer_gscore,0.087183,0.009582,0.658847,4.14E-02,0.634027,6.41E-02,0.421837
gene_effect_AMPD3,avg_transfer_gscore,0.079442,0.008027,0.731212,7.65E-03,0.713838,8.09E-03,0.49991
gene_effect_DENND2C,avg_transfer_gscore,0.111172,0.014274,0.693552,1.03E-01,0.662454,1.12E-01,0.379062
gene_effect_BEST2,avg_transfer_gscore,0.096768,0.010663,0.706163,5.02E-03,0.697197,4.39E-03,0.391057
gene_effect_S100A3,avg_transfer_gscore,0.098572,0.01097,0.679394,8.63E-02,0.663846,8.92E-02,0.195746
gene_effect_HAVCR1,avg_transfer_gscore,0.088828,0.00978,0.668352,1.67E-01,0.645427,1.91E-01,0.376438
gene_effect_NPBWR2,avg_transfer_gscore,0.095375,0.011133,0.623869,9.84E-02,0.631885,9.36E-02,0.38779
gene_effect_SCN2A,avg_transfer_gscore,0.094109,0.010344,0.647943,7.09E-02,0.60902,1.21E-01,0.376237
gene_effect_GABPB2,avg_transfer_gscore,0.093546,0.011058,0.724,4.66E-02,0.690876,7.79E-02,0.472146
gene_effect_KIAA0754,avg_transfer_gscore,0.065866,0.005385,0.691345,1.54E-01,0.686242,1.08E-01,0.314194
gene_effect_MAST2,avg_transfer_gscore,0.071448,0.006532,0.744473,3.76E-02,0.732627,2.78E-02,0.552832
gene_effect_VANGL2,avg_transfer_gscore,0.086,0.009486,0.625827,1.22E-01,0.595633,1.24E-01,0.414653
gene_effect_APPBP2,avg_transfer_gscore,0.087985,0.009881,0.671013,3.58E-02,0.678925,1.34E-02,0.345936
gene_effect_CFAP221,avg_transfer_gscore,0.102871,0.013438,0.65669,1.36E-01,0.645337,1.31E-01,0.416274
gene_effect_SYNRG,avg_transfer_gscore,0.082142,0.008035,0.686387,3.31E-02,0.667909,6.95E-02,0.481723
gene_effect_COMMD2,avg_transfer_gscore,0.10276,0.012272,0.711382,8.41E-03,0.699939,4.63E-03,0.45677
gene_effect_CNR2,avg_transfer_gscore,0.084241,0.008719,0.689428,1.42E-01,0.684565,1.35E-01,0.5034
gene_effect_RAD17,avg_transfer_gscore,0.140812,0.023312,0.73221,1.04E-02,0.716583,1.64E-02,0.424519
gene_effect_JAKMIP2,avg_transfer_gscore,0.071529,0.006279,0.716488,2.53E-02,0.704457,2.04E-02,0.457849
gene_effect_RESP18,avg_transfer_gscore,0.08322,0.008461,0.709181,1.05E-01,0.667561,1.93E-01,0.480566
gene_effect_SSTR5,avg_transfer_gscore,0.076658,0.00686,0.669468,1.75E-01,0.641973,1.69E-01,0.412115
gene_effect_TBK1,avg_transfer_gscore,0.087906,0.009279,0.688045,1.64E-01,0.686901,1.13E-01,0.449592
gene_effect_CSKMT,avg_transfer_gscore,0.090723,0.009738,0.697281,7.67E-02,0.680237,1.30E-01,0.385723
gene_effect_PRRC2A,avg_transfer_gscore,0.129364,0.020581,0.724906,3.29E-03,0.707757,4.55E-03,0.497617
gene_effect_TMEM239,avg_transfer_gscore,0.078143,0.007462,0.692064,1.86E-01,0.677399,1.13E-01,0.473767
gene_effect_MBD5,avg_transfer_gscore,0.077943,0.00751,0.679128,1.20E-01,0.669552,7.85E-02,0.380429
gene_effect_TMEM160,avg_transfer_gscore,0.08922,0.009392,0.703124,1.41E-01,0.65668,1.91E-01,0.46395
gene_effect_FFAR2,avg_transfer_gscore,0.084665,0.009476,0.720298,4.52E-02,0.705836,3.95E-02,0.550003
gene_effect_CASR,avg_transfer_gscore,0.087678,0.009105,0.678533,6.58E-02,0.666956,5.49E-02,0.375239
gene_effect_BRWD3,avg_transfer_gscore,0.091727,0.010543,0.692828,1.65E-01,0.683126,1.25E-01,0.407769
